LifeStage,ESU,MA,Stratum,CohoGrpID,PopGrp,SiteID,ReachID,Segment,ID_Num,COMID,Reach,Start,End_,Tribof,JuvYr,Juv/km,status,STRM_ORDER,StrmSlope,MaxGradD,WidthM,OUT_DIST,CLASS_Rank,StrmPow,MAnnSed,Barriers,SolMean,MWMT_Index,W3Dppt,SprPpt,IP_COHO,UTM_E,UTM_N
rear,OC,1-NC,North Coast,3,Tillamook Bay,545,25608.30078,,545,23876715,,,,,2019,1240,,4,0.016720081,0.068619996,10.18999958,64.4899979,2,2449.948975,575011,3,1423.795044,15.85476685,107.9349976,427.428009,0.521,457270,5022363
rear,OC,1-NC,North Coast,3,Tillamook Bay,16017,25616,,16017,23877137,,,,,2019,449,,3,0.080114149,0.101810001,6.031000137,59.9980011,1,2078.653076,902241,3,1385.167969,14.42757607,196.5610046,528.9359741,0.373,450448,5024509
rear,OC,1-NC,North Coast,3,Tillamook Bay,17930,25630.69922,,17930,23876175,,,,,2019,693,,5,0.02237777,0.19393,10.63799953,80.2750015,2,51.66500092,374490,3,1535.96106,15.9503231,160.0829926,468.4679871,0.622,463190,5027832
rear,OC,1-NC,North Coast,3,Tillamook Bay,664,25675.5,,664,23875961,,,,,2019,31,,5,0.026814731,0.063249998,14.08600044,62.6339989,1,5446.228027,938249,5,1254.531006,15.71705151,174.4689941,503.3450012,0.348,461130,5044083
rear,OC,1-NC,North Coast,3,Tillamook Bay,715,25695,,715,23876409,,,,,2019,359,,4,0.074643791,0.049029998,9.937999725,64.1589966,1,1970.885986,747258,5,1393.973022,15.30317497,171.1629944,484.7969971,0.508,459674,5048143
rear,OC,1-NC,North Coast,3,Tillamook Bay,870,25798,,870,23876091,,,,,2019,238,,5,0.0106874,0.019929999,18.80599976,18.0839996,2,1345.692017,766005,1,1513.136963,17.17801094,125.2040024,370.5480042,0.59,434376,5051987
rear,OC,1-NC,North Coast,2,Nehalem,929,25849,,929,23872711,,,,,2019,0,,3,0.060013901,0.29460001,4.137000084,21.1889992,1,2130.300049,1696875,2,1815.47644,19.03747177,204.7120056,681.5939941,0.2678125,437414,5068501
rear,OC,1-NC,North Coast,2,Nehalem,1033,25889,,1033,23872359,,,,,2019,31,,5,0.010272,0.04462,14.42599964,22.0970001,1,969.1480103,1380594,6,1557.954712,18.34278488,172.3379974,555.5889893,0.596,434578,5057700
rear,OC,1-NC,North Coast,2,Nehalem,1165,25980,,1165,23872257,,,,,2019,899,,4,0.02100225,0.160879999,13.41699982,78.0230026,2,3517.249023,1367090,6,1458.464111,17.30108452,172.3379974,555.5889893,0.821292,451988,5085749
rear,OC,1-NC,North Coast,2,Nehalem,1295,26024.69922,,1295,23872371,,,,,2019,357,,4,0.039579369,0.160879999,11.55500031,95.2259979,1,4586.577148,2066370,9,1507.623047,16.68678284,75.34700012,272.3479919,0.877149,456360,5091119
rear,OC,1-NC,North Coast,2,Nehalem,1313,26033.80078,,1313,23872223,,,,,2019,614,,4,0.027269891,0.160879999,8.303999901,104.6340027,1,1196.531006,366738,6,1592.709961,17.05945396,75.34700012,272.3479919,0.869804,464421,5097918
rear,OC,1-NC,North Coast,2,Nehalem,16027,26043,,16027,23872017,,,,,2019,179,,5,0.00352717,0.160879999,10.09500027,126.1760025,2,81.71700287,400433,7,1571.430664,17.96717453,75.34700012,272.3479919,0.967968,473579,5083255
rear,OC,1-NC,North Coast,2,Nehalem,1449,26069,,1449,23872047,,,,,2019,110,,4,0.00829265,0.160879999,7.748000145,136.3059998,5,5295.790039,265066.5,9,1349.174927,18.44331932,62.66199875,227.3240051,0.97842,481727,5086959
rear,OC,1-NC,North Coast,2,Nehalem,1536,26093.69922,,1536,23872689,,,,,2019,62,,4,0.019652041,0.160879999,8.125,156.5440063,5,1616.505005,148046,9,1371.609985,17.70674515,57.79899979,195.2510071,0.882453,493087,5075947
rear,OC,1-NC,North Coast,2,Nehalem,1559,26102.59961,,1559,23872559,,,,,2019,25,,4,0.02353036,0.160879999,3.256999969,178.5809937,2,148.1260071,221987,9,1356.885986,18.90718842,141.0540009,389.45401,0.553196,470938,5081895
rear,OC,1-NC,North Coast,2,Nehalem,1616,26117,,1616,23872125,,,,,2019,0,,3,0.042268131,0.160879999,4.747000217,199.3179932,2,3692.917969,265994,11,1465.643188,12.2902956,122.7450027,335.144989,0.364806,466177,5068762
rear,OC,1-NC,North Coast,2,Nehalem,1640,26124,,1640,23872187,,,,,2019,1,,4,0.00855906,0.160879999,7.765999794,158.9230042,2,1698.250977,187203,8,1360.277832,18.61138916,59.9679985,190.3240051,0.933629,486493,5073900
rear,OC,1-NC,North Coast,2,Nehalem,1649,26126,,1649,23872755,,,,,2019,296,,3,0.03061866,0.160879999,3.992000103,161.3470001,5,309.4460144,187203,7,1138.211304,17.9986515,59.9679985,190.3240051,0.55433,486770,5072231
rear,OC,1-NC,North Coast,2,Nehalem,1678,26135.69922,,1678,23872639,,,,,2019,32,,3,0.02395889,0.160879999,3.157999992,164.8650055,5,1084.350952,607922,7,1793.014038,18.1206398,59.9679985,190.3240051,0.91998,478616,5077852
rear,OC,1-NC,North Coast,2,Nehalem,17731,26139.30078,,17731,23872935,,,,,2019,51,,3,0.02105223,0.160879999,4.912000179,179.5299988,2,804.6550293,120263,7,1652.574951,18.0030632,93.93000031,215.4869995,0.580465,479134,5066757
rear,OC,1-NC,North Coast,2,Nehalem,1704,26143,,1704,23872145,,,,,2019,1908,,4,0.025945229,0.160879999,8.579999924,185.7680054,2,1390.239014,296753,7,1802.53186,16.83220291,93.93000031,215.4869995,0.649944,472769,5069406
rear,OC,1-NC,North Coast,1,Necanicum,1805,26196,,1805,23871243,,,,,2019,0,,3,0.05763486,0.122759998,3.983999968,7.8649998,7,4580.935059,542948,1,1135.783936,14.94915962,101.4209976,479.3070068,0.586915385,426784,5090809
rear,OC,1-NC,North Coast,1,Necanicum,1845,26220,,1845,23871209,,,,,2019,346,,5,0.018410889,0.09268,15.95800018,20.9009991,2,1368.237061,1025498,2,1620.948608,17.6518898,151.2039948,657.0910034,0.174195402,434319,5083287
rear,OC,1-NC,North Coast,1,Necanicum,22342,26228.69922,,22342,23871259,,,,,2019,185,,4,0.047142152,0.09268,9.319000244,26.8850002,2,2393.903076,698935.5,3,1437.858032,16.50544739,133.154007,549.322998,0.71293,437504,5085899
rear,OC,1-NC,North Coast,1,Necanicum,1887,26241,,1887,23871287,,,,,2019,100,,3,0.060856629,0.095629998,5.843999863,31.3040009,2,1246.32605,698935.5,4,1235.604248,16.90925789,176.1799927,685.4359741,0.135748,440946,5081464
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2016,24033.74023,,2016,23889996,,,,,2019,272,,3,0.0328364,0.067110002,4.453999996,50.3370018,1,784.8859863,928534,2,2156.101074,18.78859711,116.026001,387.0180054,0.824,423690,4888090
rear,OC,2-MC,Mid-Coast,11,Siuslaw,42521,24084.09961,,42521,23889940,,,,,2019,288,,5,0.0093068,0.01774,9.223999977,35.2599983,2,1285.396973,926823,3,1462.796021,21.44087219,116.026001,387.0180054,0.666,432893,4873020
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2103,24094,,2103,23889494,,,,,2019,879,,5,0.00259094,0.017000001,12.54599953,43.6660004,2,61.10300064,926823,4,1693.56604,21.19635582,116.026001,387.0180054,0.701,437037,4872395
rear,OC,2-MC,Mid-Coast,11,Siuslaw,35003,24100.90039,,35003,23889504,,,,,2019,216,,3,0.053068612,0.054219998,6.629000187,50.368,1,27.03300095,926823,4,2013.687988,16.23677254,116.026001,387.0180054,0.796,440537,4869428
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2117,24100.93945,,2117,23889504,,,,,2019,122,,3,0.053068612,0.054219998,5.210999966,52.2830009,1,27.03300095,926823,4,2013.687988,16.23677254,116.026001,387.0180054,0.703,441467,4868202
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2161,24135,,2161,23889870,,,,,2019,376,,3,0.02608984,0.02248,7.537000179,77.0749969,1,373.303009,678120,2,1886.416016,17.9926548,116.026001,387.0180054,0.597,429131,4889946
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2195,24149.59961,,2195,23889980,,,,,2019,31,,2,0.03441903,0.064099997,2.992000103,85.9629974,2,1986.437012,678120,4,2553.243896,17.46016502,115.2170029,404.9920044,0.184,428919,4896843
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2275,24185,,2275,23890106,,,,,2019,623,,3,0.05464476,0.08501,5.781000137,58.3930016,1,1770.401001,1011123,7,1660.25,18.10819435,114.8410034,336.9599915,0.496,442196,4883091
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2295,24199.69922,,2295,23890094,,,,,2019,2,,2,0.097127281,0.121349998,3.326999903,65.8980026,2,2290.531006,1304628,15,1493.001953,17.1485424,114.8410034,336.9599915,0.206,445893,4885642
rear,OC,2-MC,Mid-Coast,11,Siuslaw,42517,24230,,42517,23889808,,,,,2019,1017,,5,0.01724299,0.096110001,9.196000099,95.810997,2,1795.959961,615671,26,1404.79895,17.98294067,114.8410034,336.9599915,0.719,458994,4896679
rear,OC,2-MC,Mid-Coast,11,Siuslaw,1907,24261.30078,,1907,23890270,,,,,2019,0,,3,0.082350507,0.056170002,3.542999983,67.9729996,5,960.7470093,506742,2,1735.81897,17.41987801,114.8410034,336.9599915,0.748,442942,4871257
rear,OC,2-MC,Mid-Coast,11,Siuslaw,36920,24321.40039,,36920,23890346,,,,,2019,53,,3,0.040767878,0.100560002,2.74000001,106.2050018,5,1579.657959,160676,4,1601.130981,17.24084854,65.9489975,206.9940033,0.327,460271,4867717
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2556,24373,,2556,23889608,,,,,2019,217,,4,0.00165723,0.048909999,4.850999832,107.3099976,2,471.9190063,109750,3,1600.473999,22.74069977,69.86599731,284.7919922,0.822,454405,4861318
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2580,24395.69922,,2580,23890530,,,,,2019,277,,4,0.01870802,0.048909999,5.190000057,129.7380066,2,339.9289856,188573,5,1773.425049,16.92897606,69.86599731,284.7919922,0.79,460292,4856775
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2630,24425,,2630,23890518,,,,,2019,172,,4,0.01405015,0.048909999,4.813000202,159.2630005,5,423.7420044,145348,4,1697.131958,17.07176781,68.27700043,205.1139984,0.87,471580,4856422
rear,OC,2-MC,Mid-Coast,11,Siuslaw,2631,24425,,2631,23890518,,,,,2019,172,,4,0.01405015,0.048909999,4.916999817,158.8699951,5,423.7420044,145348,4,1697.131958,17.07176781,68.27700043,205.1139984,0.76,471444,4856059
rear,OC,2-MC,Mid-Coast,12,MCDependent,2738,24510,,2738,23886144,,,,,2019,463,,4,0.00560139,0.01252,14.50699997,1.107,8,632.6539917,182943,1,2045.793945,20.14851379,94.08499908,355.3340149,0.616,411500,4891411
rear,OC,2-MC,Mid-Coast,12,MCDependent,2740,24511,,2740,23887034,,,,,2019,0,,2,0.145661786,0.122510001,4.480999947,7.3470001,8,5130.140137,182943,1,2654.900879,14.752635,94.08499908,355.3340149,0.533755245,416320,4891303
rear,OC,2-MC,Mid-Coast,12,MCDependent,2762,24527,,2762,,,,,,2019,0,,2,0.075999998,0.115359999,4.211999893,4.423,4,3962.858887,182943,1,2561.292969,,94.08499908,355.3340149,0.135748,414483,4895496
rear,OC,2-MC,Mid-Coast,12,MCDependent,2796,24544,,2796,23886182,,,,,2019,206,,4,0.01781391,0.021469999,11.02700043,4.0469999,3,631.0529785,260717,1,2292.712891,17.71426964,119.3570023,403.7049866,0.585,415120,4902052
rear,OC,2-MC,Mid-Coast,12,MCDependent,36917,24596,,36917,23886224,,,,,2019,823,,4,0.06368617,0.046870001,7.498000145,21.8880005,2,3287.135986,319350,3,2064.969971,17.16982079,118.6080017,377.9419861,0.57,425110,4902662
rear,OC,2-MC,Mid-Coast,10,Alsea,3030,24745,,3030,23887140,,,,,2019,0,,4,0.077863529,0.195979998,7.422999859,78.1429977,2,84.19400024,698428,3,1488.128052,14.19827938,124.3519974,349.2290039,0.626,451425,4900177
rear,OC,2-MC,Mid-Coast,10,Alsea,3090,24776.19922,,3090,23887142,,,,,2019,460,,3,0.02360929,0.035080001,4.888000011,73.7779999,2,182.4720001,396247,3,1867.494995,17.01256943,111.697998,357.5360107,0.555,431212,4898297
rear,OC,2-MC,Mid-Coast,10,Alsea,3117,24813,,3117,23886850,,,,,2019,81,,3,0.073485933,0.131180003,3.757999897,60.4379997,2,1034.935059,745921,3,1821.411987,16.32747078,141.9909973,419.2430115,0.602,441286,4911463
rear,OC,2-MC,Mid-Coast,10,Alsea,3157,24850,,3157,23886566,,,,,2019,1435,,4,0.017736919,0.035080001,13.06000042,87.4710007,1,2280.677002,816046,4,1609.676025,19.74629593,141.9909973,419.2430115,0.75,457122,4919283
rear,OC,2-MC,Mid-Coast,9,Beaver,3249,24924.80078,,3249,23886608,,,,,2019,38,,2,0.047235232,0.112520002,3.563999891,21.3840008,1,1474.741943,441905,2,1858.115967,14.87808418,130.4620056,364.0150146,0.281,426312,4931636
rear,OC,2-MC,Mid-Coast,8,Yaquina,1955,24938.40039,,1955,23882324,,,,,2019,194,,3,0.033866599,0.02224,3.642999887,17.7089996,4,414.4779968,290548,1,1118.235962,17.10335732,145.5610046,427.256012,0.881,426187,4936796
rear,OC,2-MC,Mid-Coast,8,Yaquina,3311,24964,,3311,23882110,,,,,2019,338,,4,0.016081629,0.02679,7.282000065,59.2039986,2,1304.238037,348892,3,1350.916016,20.03627777,145.5610046,427.256012,0.549,438174,4935483
rear,OC,2-MC,Mid-Coast,8,Yaquina,35006,24971,,35006,23882172,,,,,2019,723,,3,0.066819012,0.05421,7.122000217,75.9059982,2,4827.105957,348892,3,1585.796021,16.62502098,145.5610046,427.256012,0.231,439938,4928614
rear,OC,2-MC,Mid-Coast,8,Yaquina,3336,24976.40039,,3336,23882154,,,,,2019,1144,,5,0.01049648,0.041990001,11.06400013,73.7080002,2,574.0319824,139790.5,3,1688.927002,19.69953537,145.5610046,427.256012,0.56,445412,4933430
rear,OC,2-MC,Mid-Coast,8,Yaquina,37128,25005,,37128,23881912,,,,,2019,624,,5,0.00741775,0.088950001,7.543000221,46.0439987,2,199.6170044,191327,4,964.8619995,20.86388969,145.5610046,427.256012,0.66,433596,4945385
rear,OC,2-MC,Mid-Coast,8,Yaquina,42524,25044.30078,,42524,23881958,,,,,2019,128,,3,0.054226711,0.071010001,3.361000061,78.4339981,5,904.4559937,142057,5,1337.612061,18.44732475,129.7149963,316.6860046,0.469,449752,4945863
rear,OC,2-MC,Mid-Coast,7,Siletz,36916,25101,,36916,23881120,,,,,2019,33,,5,0.00636498,0.018270001,8.362999916,38.4370003,2,134.8609924,236563,1,984.0969849,19.68950653,131.9250031,388.6539917,0.604,424894,4959873
rear,OC,2-MC,Mid-Coast,7,Siletz,42503,25107,,42503,,,,,,2019,147,,3,0.026000001,0.081689999,4.640999794,49.225,2,863.0700073,316707,1,1120.848022,,129.5939941,361.8559875,0.518807,432019,4960534
rear,OC,2-MC,Mid-Coast,7,Siletz,3542,25131.90039,,3542,23881140,,,,,2019,631,,3,0.038922928,0.05091,4.673999786,84.9029999,2,1780.629028,237531,1,1298.249023,17.55512619,129.8430023,374.2600098,0.569,441478,4951362
rear,OC,2-MC,Mid-Coast,7,Siletz,3597,25151,,3597,23881720,,,,,2019,1417,,4,0.059375901,0.05091,9.664999962,84.6409988,1,1379.996948,327393,1,1593.526978,16.11130142,135.0379944,333.1130066,0.822,439896,4957274
rear,OC,2-MC,Mid-Coast,7,Siletz,36915,25166,,36915,23881626,,,,,2019,1187,,4,0.037593748,0.065090001,10.41300011,98.9810028,1,38.51499939,703336,1,1674.113037,14.54400063,209.7489929,438.071991,0.733,441131,4962307
rear,OC,2-MC,Mid-Coast,7,Siletz,3623,25171,,3623,23881170,,,,,2019,197,,3,0.01275944,0.065090001,4.868999958,103.0810013,2,84.73000336,703336,1,1513.115967,14.8253727,209.7489929,438.071991,0.951,444260,4960335
rear,OC,2-MC,Mid-Coast,6,Salmon,42527,25282,,42527,23881216,,,,,2019,432,,4,0.018851049,0.01677,8.390000343,6.6950002,2,1018.833984,287147,2,1969.198975,19.30994415,136.0590057,488.4039917,0.63,425630,4986405
rear,OC,3-MS,Mid-South Coast,18,Floras,4054,21560.75977,,4054,23920814,,,,,2019,115,,4,0.01018801,0.314999998,4.927599907,15.6751003,1,767.3040161,474099,1,674.2399902,20.7371254,103.0179977,361.473999,0.8393,391363,4760222
rear,OC,3-MS,Mid-South Coast,18,Floras,4107,21570.59961,,4107,23920750,,,,,2019,20,,6,0.00498282,0.035,9.765099525,13.0452003,2,124.1270752,353537,2,1480.694946,25.37641907,103.0179977,361.473999,0.63,385385,4752051
rear,OC,3-MS,Mid-South Coast,18,Floras,3928,21583,,3928,23920740,,,,,2019,367,,3,0.05866237,0.022,3.189800024,5.7154398,7,303.9830017,331320,5,1432.76001,21.69744682,137.3869934,508.2179871,0.4131,379063,4746545
rear,OC,3-MS,Mid-South Coast,17,Coquille,4341,21699,,4341,23915715,,,,,2019,0,,3,0.02013793,0.033,2.692699909,64.3662033,2,728.7620239,104461,4,1339.712036,21.73839378,88.73200226,373.756012,0.326855263,403527,4767480
rear,OC,3-MS,Mid-South Coast,17,Coquille,4362,21710.19922,,4362,23914509,,,,,2019,0,,3,0.0133738,0.028000001,2.657799959,78.5790024,2,450.7749939,104461,1,1132.802979,21.06027794,88.73200226,373.756012,0.326855263,399242,4766282
rear,OC,3-MS,Mid-South Coast,17,Coquille,52274,21742.16016,,52274,23915697,,,,,2019,128,,4,0.093968458,0.039999999,3.304800034,89.5021973,2,56.75600052,141754,2,1776.261963,17.58593178,72.08599854,299.2890015,0.5069,419988,4770035
rear,OC,3-MS,Mid-South Coast,17,Coquille,45002,21775,,45002,23914773,,,,,2019,68,,7,0.00266568,0.039999999,12.77499962,94.0755997,5,615.0709839,191896,1,1542.496948,23.55433464,76.71299744,322.6849976,0.6339,428454,4760251
rear,OC,3-MS,Mid-South Coast,17,Coquille,4629,21827,,4629,23916183,,,,,2019,4,,4,0.057052631,0.078000002,3.688899994,72.3473969,2,715.6019897,115451,1,1596.860962,20.49747276,76.71299744,322.6849976,0.5899,409276,4761435
rear,OC,3-MS,Mid-South Coast,17,Coquille,4699,21853.69922,,4699,23914577,,,,,2019,399,,5,0.00980243,0.057999998,6.973700047,112.1080017,2,525.3449707,65010,1,1542.553955,20.23957634,76.71299744,322.6849976,0.6084,409489,4744428
rear,OC,3-MS,Mid-South Coast,17,Coquille,47011,21903,,47011,23915169,,,,,2019,27,,5,0.0266548,0.059999999,6.349999905,135.7960052,1,1513.137939,443889,1,1365.457031,16.49071312,76.71299744,322.6849976,0.5948,413424,4729122
rear,OC,3-MS,Mid-South Coast,17,Coquille,46814,21910,,46814,23915173,,,,,2019,0,,3,0.026027041,0.256000012,3.138900042,137.5970001,1,15303.38184,443889,1,1289.506958,15.80083466,76.71299744,322.6849976,0.325644444,412712,4727943
rear,OC,3-MS,Mid-South Coast,17,Coquille,4794,21946,,4794,23915693,,,,,2019,83,,4,0.058365591,0.041000001,3.923799992,70.8414001,5,1054.155029,6956811,2,1430.082031,19.50422478,69.98600006,260.4259949,0.5618,413620,4770016
rear,OC,3-MS,Mid-South Coast,17,Coquille,4797,21949,,4797,23915609,,,,,2019,636,,4,0.00582037,0.015,4.7645998,76.3888016,5,566.427002,342093.5,1,1671.886963,21.95424652,69.98600006,260.4259949,0.7762,414469,4773036
rear,OC,3-MS,Mid-South Coast,17,Coquille,4851,21957,,4851,23915183,,,,,2019,628,,4,0.052136991,0.041999999,4.799799919,94.2113037,2,2453.315918,342093.5,2,1715.547974,18.06846046,69.98600006,260.4259949,0.8485,421763,4778901
rear,OC,3-MS,Mid-South Coast,17,Coquille,52262,22012,,52262,23915025,,,,,2019,484,,5,0.00432521,0.021,7.59280014,111.387001,2,1541.796021,193468,2,1692.871948,21.20063972,69.98600006,260.4259949,0.6129,419757,4787048
rear,OC,3-MS,Mid-South Coast,17,Coquille,5008,22024,,5008,23915035,,,,,2019,86,,4,0.098569937,0.089000002,4.026899815,124.276001,2,2117.706055,193468,6,1673.708008,16.71364594,75.63999939,338.9729919,0.4151,428526,4787552
rear,OC,3-MS,Mid-South Coast,17,Coquille,5073,22036,,5073,23915053,,,,,2019,0,,4,0.02356473,0.075000003,4.11950016,111.8809967,2,417.6270142,132549,2,1513.215942,18.82598305,75.63999939,338.9729919,0.5499,420143,4790754
rear,OC,3-MS,Mid-South Coast,17,Coquille,52278,22036,,52278,23915053,,,,,2019,1104,,5,0.02356473,0.075000003,4.950200081,108.1439972,2,417.6270142,132549,2,1513.215942,18.82598305,75.63999939,338.9729919,0.9515,417369,4788954
rear,OC,3-MS,Mid-South Coast,17,Coquille,5091,22037,,5091,23915059,,,,,2019,424,,5,0.00272027,0.017000001,8.871600151,109.7799988,2,449.0220032,206276,4,1577.416016,20.38735199,75.63999939,338.9729919,0.7594,416716,4789867
rear,OC,3-MS,Mid-South Coast,17,Coquille,5150,22047.69922,,5150,23915073,,,,,2019,653,,5,0.01051787,0.028000001,6.728000164,127.5839996,1,479.6629944,206276,2,1657.776001,18.16691399,73.15200043,349.6419983,0.6084,421979,4796817
rear,OC,3-MS,Mid-South Coast,16,Coos,5289,22144,,5289,23910211,,,,,2019,1,,3,0.021304211,0.046,3.088500023,38.723999,5,649.6569824,146449.5,4,1396.921997,22.17930603,118.6080017,377.9419861,0.312,406130,4790665
rear,OC,3-MS,Mid-South Coast,16,Coos,5323,22157,,5323,23910755,,,,,2019,103,,4,0.075591236,0.011,3.587300062,42.9178009,5,11.72599983,1310616,5,1422.115967,18.11065483,77.93299866,316.7820129,0.4259,412595,4797053
rear,OC,3-MS,Mid-South Coast,16,Coos,5342,22162,,5342,23910593,,,,,2019,0,,3,0.079992838,0.083999999,2.945800066,41.2111015,5,2449.294922,1310616,5,1283.53894,17.54450035,77.93299866,316.7820129,0.418816304,416617,4803592
rear,OC,3-MS,Mid-South Coast,16,Coos,5447,22198,,5447,23909887,,,,,2019,659,,5,0.00985422,0.037999999,7.053999901,87.2333984,2,1764.680054,541063,4,1386.244995,18.81895638,77.60900116,391.5480042,0.7659,436119,4798625
rear,OC,3-MS,Mid-South Coast,16,Coos,5460,22199,,5460,23910699,,,,,2019,906,,5,0.034101568,0.037999999,5.289700031,94.9964981,1,2096.589111,541063,4,1172.657959,17.46163177,77.41699982,353.9079895,0.8634,439892,4801964
rear,OC,3-MS,Mid-South Coast,16,Coos,5483,22206,,5483,23909863,,,,,2019,627,,6,0.00400908,0.050000001,8.25399971,97.8942032,2,374.0480042,189232.5,4,1327.938965,18.80515289,77.41699982,353.9079895,0.9798,443139,4797443
rear,OC,3-MS,Mid-South Coast,16,Coos,5523,22217.80078,,5523,23909837,,,,,2019,1052,,5,0.01968226,0.052000001,8.239999771,106.6729965,1,6897.89209,212975,4,1300.642944,18.45808029,79.78900146,282.5549927,0.5266,445459,4787416
rear,OC,3-MS,Mid-South Coast,16,Coos,5564,22237,,5564,23910475,,,,,2019,1,,3,0.058814529,0.061999999,2.929399967,39.6171989,2,1630.769043,173352,1,1442.540039,18.4709034,79.78900146,282.5549927,0.0869,417021,4806256
rear,OC,3-MS,Mid-South Coast,16,Coos,5570,22240,,5570,23909923,,,,,2019,15,,4,0.045195319,0.046999998,3.615999937,47.3058014,2,2606.556885,173352,3,1230.008057,17.88553429,79.78900146,282.5549927,0.1866,419480,4808315
rear,OC,3-MS,Mid-South Coast,16,Coos,5619,22267,,5619,23909937,,,,,2019,291,,6,1.00E-05,0.027000001,9.051799774,63.1758995,2,1321.807007,155835.5,1,1488.04895,18.68350983,92.22000122,373.4710083,0.63,423797,4808116
rear,OC,3-MS,Mid-South Coast,16,Coos,5624,22269,,5624,23909965,,,,,2019,437,,4,0.063043699,0.061000001,4.582900047,67.0451965,1,3318.878906,639465,1,1844.062012,16.36233902,92.22000122,373.4710083,0.5548,426673,4809195
rear,OC,3-MS,Mid-South Coast,16,Coos,5634,22273,,5634,23909941,,,,,2019,376,,5,0.01114264,0.033,7.155900002,70.4203033,2,4628.312012,155835.5,1,1392.359985,18.38240051,96.35500336,383.1010132,0.6862,428656,4807280
rear,OC,3-MS,Mid-South Coast,16,Coos,5638,22273,,5638,23909945,,,,,2019,564,,5,0.02052726,0.033,6.99420023,71.0138016,1,2479.39502,155835.5,1,1409.907959,18.03940964,96.35500336,383.1010132,0.6065,429106,4807755
rear,OC,3-MS,Mid-South Coast,16,Coos,45001,22293,,45001,23910213,,,,,2019,2419,,4,0.01131486,0.052999999,4.367400169,91.5848007,2,1230.098022,390561,1,1487.027954,19.43831635,129.8390045,483.8460083,0.8946,422615,4827813
rear,OC,3-MS,Mid-South Coast,16,Coos,5701,22293.40039,,5701,23910215,,,,,2019,1082,,4,0.00938028,0.052999999,3.958899975,92.4832001,2,164.6750031,390561,1,1533.991943,18.41310692,129.8390045,483.8460083,0.486,422528,4828481
